,location,date,population,people_fully_vaccinated
124770,Israel,2021-12-22,9449000.0,5882568.0
124771,Israel,2021-12-23,9449000.0,5892829.0
124772,Israel,2021-12-24,9449000.0,5899070.0
124773,Israel,2021-12-25,9449000.0,5901636.0
124774,Israel,2021-12-26,9449000.0,5910544.0
124775,Israel,2021-12-27,9449000.0,5917686.0
124776,Israel,2021-12-28,9449000.0,5925137.0
124777,Israel,2021-12-29,9449000.0,5931101.0
124778,Israel,2021-12-30,9449000.0,5938836.0
124779,Israel,2021-12-31,9449000.0,5942508.0
124780,Israel,2022-01-01,9449000.0,5944100.0
124781,Israel,2022-01-02,9449000.0,5950587.0
124782,Israel,2022-01-03,9449000.0,5955846.0
124783,Israel,2022-01-04,9449000.0,5961794.0
124784,Israel,2022-01-05,9449000.0,5967533.0
124785,Israel,2022-01-06,9449000.0,5975491.0
124786,Israel,2022-01-07,9449000.0,5980048.0
124787,Israel,2022-01-08,9449000.0,5982499.0
124788,Israel,2022-01-09,9449000.0,5990223.0
124789,Israel,2022-01-10,9449000.0,5997869.0
124790,Israel,2022-01-11,9449000.0,6006491.0
124791,Israel,2022-01-12,9449000.0,6014796.0
124792,Israel,2022-01-13,9449000.0,6024414.0
124793,Israel,2022-01-14,9449000.0,6029349.0
124794,Israel,2022-01-15,9449000.0,6032519.0
124795,Israel,2022-01-16,9449000.0,6041043.0
124796,Israel,2022-01-17,9449000.0,6048090.0
124797,Israel,2022-01-18,9449000.0,6055476.0
124798,Israel,2022-01-19,9449000.0,6061844.0
124799,Israel,2022-01-20,9449000.0,6068815.0
124800,Israel,2022-01-21,9449000.0,6072540.0
124801,Israel,2022-01-22,9449000.0,6074002.0
124802,Israel,2022-01-23,9449000.0,6079634.0
124803,Israel,2022-01-24,9449000.0,6084115.0
124804,Israel,2022-01-25,9449000.0,6088516.0
124805,Israel,2022-01-26,9449000.0,6091802.0
124806,Israel,2022-01-27,9449000.0,6096207.0
124807,Israel,2022-01-28,9449000.0,6098583.0
124808,Israel,2022-01-29,9449000.0,6099629.0
124809,Israel,2022-01-30,9449000.0,6104348.0
124810,Israel,2022-01-31,9449000.0,6107531.0
124811,Israel,2022-02-01,9449000.0,6110340.0
124812,Israel,2022-02-02,9449000.0,6112734.0
124813,Israel,2022-02-03,9449000.0,6115510.0
124814,Israel,2022-02-04,9449000.0,6116501.0
124815,Israel,2022-02-05,9449000.0,6116843.0
124816,Israel,2022-02-06,9449000.0,6119164.0
124817,Israel,2022-02-07,9449000.0,6120472.0
124818,Israel,2022-02-08,9449000.0,6121970.0
124819,Israel,2022-02-09,9449000.0,6123072.0
124820,Israel,2022-02-10,9449000.0,6124364.0
124821,Israel,2022-02-11,9449000.0,6124921.0
124822,Israel,2022-02-12,9449000.0,6125012.0
124823,Israel,2022-02-13,9449000.0,6125958.0
124824,Israel,2022-02-14,9449000.0,6126586.0
124825,Israel,2022-02-15,9449000.0,6127349.0
124826,Israel,2022-02-16,9449000.0,6127926.0
124827,Israel,2022-02-17,9449000.0,6128666.0
124828,Israel,2022-02-18,9449000.0,6129009.0
124829,Israel,2022-02-19,9449000.0,6129093.0
124830,Israel,2022-02-20,9449000.0,6129697.0
124831,Israel,2022-02-21,9449000.0,6130110.0
124832,Israel,2022-02-22,9449000.0,6130565.0
124833,Israel,2022-02-23,9449000.0,6130918.0
124834,Israel,2022-02-24,9449000.0,6131381.0
124835,Israel,2022-02-25,9449000.0,6131525.0
124836,Israel,2022-02-26,9449000.0,6131553.0
124837,Israel,2022-02-27,9449000.0,6131894.0
124838,Israel,2022-02-28,9449000.0,6132165.0
124839,Israel,2022-03-01,9449000.0,6132445.0
124840,Israel,2022-03-02,9449000.0,6132644.0
124841,Israel,2022-03-03,9449000.0,6133015.0
124842,Israel,2022-03-04,9449000.0,6133185.0
124843,Israel,2022-03-05,9449000.0,6133210.0
124844,Israel,2022-03-06,9449000.0,6133469.0
124845,Israel,2022-03-07,9449000.0,6133729.0
124846,Israel,2022-03-08,9449000.0,6133992.0
124847,Israel,2022-03-09,9449000.0,6134205.0
124848,Israel,2022-03-10,9449000.0,6134580.0
124849,Israel,2022-03-11,9449000.0,6134665.0
124850,Israel,2022-03-12,9449000.0,6134677.0
124851,Israel,2022-03-13,9449000.0,6134948.0
124852,Israel,2022-03-14,9449000.0,6135201.0
124853,Israel,2022-03-15,9449000.0,6135386.0
124854,Israel,2022-03-16,9449000.0,6135591.0
124855,Israel,2022-03-17,9449000.0,6135713.0
124856,Israel,2022-03-18,9449000.0,6135767.0
124857,Israel,2022-03-19,9449000.0,6135778.0
124858,Israel,2022-03-20,9449000.0,6136038.0
124859,Israel,2022-03-21,9449000.0,6136285.0
124860,Israel,2022-03-22,9449000.0,6136627.0
124861,Israel,2022-03-23,9449000.0,6136839.0
124862,Israel,2022-03-24,9449000.0,6137184.0
124863,Israel,2022-03-25,9449000.0,6137266.0
124864,Israel,2022-03-26,9449000.0,6137279.0
124865,Israel,2022-03-27,9449000.0,6137623.0
124866,Israel,2022-03-28,9449000.0,6137894.0
124867,Israel,2022-03-29,9449000.0,6138152.0
124868,Israel,2022-03-30,9449000.0,6138360.0
124869,Israel,2022-03-31,9449000.0,6138662.0
124870,Israel,2022-04-01,9449000.0,6138823.0
124871,Israel,2022-04-02,9449000.0,6138830.0
124872,Israel,2022-04-03,9449000.0,6139100.0
124873,Israel,2022-04-04,9449000.0,6139308.0
124874,Israel,2022-04-05,9449000.0,6139529.0
124875,Israel,2022-04-06,9449000.0,6139686.0
124876,Israel,2022-04-07,9449000.0,6139901.0
124877,Israel,2022-04-08,9449000.0,6139962.0
124878,Israel,2022-04-09,9449000.0,6139979.0
124879,Israel,2022-04-10,9449000.0,6140243.0
124880,Israel,2022-04-11,9449000.0,6140444.0
124881,Israel,2022-04-12,9449000.0,6140612.0
124882,Israel,2022-04-13,9449000.0,6140762.0
124883,Israel,2022-04-14,9449000.0,6140983.0
124884,Israel,2022-04-15,9449000.0,6141034.0
124885,Israel,2022-04-16,9449000.0,6141042.0
124886,Israel,2022-04-17,9449000.0,6141173.0
124887,Israel,2022-04-18,9449000.0,6141282.0
124888,Israel,2022-04-19,9449000.0,6141427.0
124889,Israel,2022-04-20,9449000.0,6141544.0
124890,Israel,2022-04-21,9449000.0,6141653.0
124891,Israel,2022-04-22,9449000.0,6141670.0
124892,Israel,2022-04-23,9449000.0,6141679.0
124893,Israel,2022-04-24,9449000.0,6141929.0
124894,Israel,2022-04-25,9449000.0,6142120.0
124895,Israel,2022-04-26,9449000.0,6142295.0
124896,Israel,2022-04-27,9449000.0,6142455.0
124897,Israel,2022-04-28,9449000.0,6142687.0
124898,Israel,2022-04-29,9449000.0,6142846.0
124899,Israel,2022-04-30,9449000.0,6142849.0
124900,Israel,2022-05-01,9449000.0,6143034.0
124901,Israel,2022-05-02,9449000.0,6143189.0
124902,Israel,2022-05-03,9449000.0,6143340.0
124903,Israel,2022-05-04,9449000.0,6143396.0
124904,Israel,2022-05-05,9449000.0,6143397.0
124905,Israel,2022-05-06,9449000.0,6143456.0
124906,Israel,2022-05-07,9449000.0,6143463.0
124907,Israel,2022-05-08,9449000.0,6143670.0
124908,Israel,2022-05-09,9449000.0,6143832.0
124909,Israel,2022-05-10,9449000.0,6144001.0
124910,Israel,2022-05-11,9449000.0,6144119.0
124911,Israel,2022-05-12,9449000.0,6144319.0
124912,Israel,2022-05-13,9449000.0,6144363.0
124913,Israel,2022-05-14,9449000.0,6144376.0
124914,Israel,2022-05-15,9449000.0,6144551.0
124915,Israel,2022-05-16,9449000.0,6144692.0
124916,Israel,2022-05-17,9449000.0,6144845.0
124917,Israel,2022-05-18,9449000.0,6144944.0
124918,Israel,2022-05-19,9449000.0,6145117.0
124919,Israel,2022-05-20,9449000.0,6145231.0
124920,Israel,2022-05-21,9449000.0,6145238.0
124921,Israel,2022-05-22,9449000.0,6145428.0
124922,Israel,2022-05-23,9449000.0,6145548.0
124923,Israel,2022-05-24,9449000.0,6145667.0
124924,Israel,2022-05-25,9449000.0,6145770.0
124925,Israel,2022-05-26,9449000.0,6145906.0
124926,Israel,2022-05-27,9449000.0,6145935.0
124927,Israel,2022-05-28,9449000.0,6145940.0
124928,Israel,2022-05-29,9449000.0,6146093.0
124929,Israel,2022-05-30,9449000.0,6146227.0
124930,Israel,2022-05-31,9449000.0,6146331.0
124931,Israel,2022-06-01,9449000.0,6146421.0
124932,Israel,2022-06-02,9449000.0,6146577.0
124933,Israel,2022-06-03,9449000.0,6146600.0
124934,Israel,2022-06-04,9449000.0,6146607.0
124935,Israel,2022-06-05,9449000.0,6146621.0
124936,Israel,2022-06-06,9449000.0,6146766.0
124937,Israel,2022-06-07,9449000.0,6146900.0
124938,Israel,2022-06-08,9449000.0,6147004.0
124939,Israel,2022-06-09,9449000.0,6147212.0
124940,Israel,2022-06-10,9449000.0,6147263.0
124941,Israel,2022-06-11,9449000.0,6147266.0
124942,Israel,2022-06-12,9449000.0,6147465.0
124943,Israel,2022-06-13,9449000.0,6147607.0
124944,Israel,2022-06-14,9449000.0,6147781.0
124945,Israel,2022-06-15,9449000.0,6147922.0
124946,Israel,2022-06-16,9449000.0,6148058.0
124947,Israel,2022-06-17,9449000.0,6148121.0
124948,Israel,2022-06-18,9449000.0,6148125.0
124949,Israel,2022-06-19,9449000.0,6148333.0
124950,Israel,2022-06-20,9449000.0,6148485.0
124951,Israel,2022-06-21,9449000.0,6148639.0
124952,Israel,2022-06-22,9449000.0,6148775.0
124953,Israel,2022-06-23,9449000.0,6148992.0
124954,Israel,2022-06-24,9449000.0,6149027.0
124955,Israel,2022-06-25,9449000.0,6149030.0
124956,Israel,2022-06-26,9449000.0,6149188.0
124957,Israel,2022-06-27,9449000.0,6149360.0
124958,Israel,2022-06-28,9449000.0,6149511.0
124959,Israel,2022-06-29,9449000.0,6149619.0
124960,Israel,2022-06-30,9449000.0,6149784.0
124961,Israel,2022-07-01,9449000.0,6149812.0
124962,Israel,2022-07-02,9449000.0,6149814.0
124963,Israel,2022-07-03,9449000.0,6149992.0
124964,Israel,2022-07-04,9449000.0,6150132.0
124965,Israel,2022-07-05,9449000.0,6150274.0
124966,Israel,2022-07-06,9449000.0,6150398.0
124967,Israel,2022-07-07,9449000.0,6150562.0
124968,Israel,2022-07-08,9449000.0,6150595.0
124969,Israel,2022-07-09,9449000.0,6150596.0
124970,Israel,2022-07-10,9449000.0,6150760.0
124971,Israel,2022-07-11,9449000.0,6150902.0
124972,Israel,2022-07-12,9449000.0,6151031.0
124973,Israel,2022-07-13,9449000.0,6151132.0
124974,Israel,2022-07-14,9449000.0,6151279.0
124975,Israel,2022-07-15,9449000.0,6151367.0
124976,Israel,2022-07-16,9449000.0,6151373.0
124977,Israel,2022-07-17,9449000.0,6151556.0
124978,Israel,2022-07-18,9449000.0,6151714.0
124979,Israel,2022-07-19,9449000.0,6151861.0
124980,Israel,2022-07-20,9449000.0,6151995.0
124981,Israel,2022-07-21,9449000.0,6152155.0
124982,Israel,2022-07-22,9449000.0,6152191.0
124983,Israel,2022-07-23,9449000.0,6152195.0
124984,Israel,2022-07-24,9449000.0,6152323.0
124985,Israel,2022-07-25,9449000.0,6152430.0
124986,Israel,2022-07-26,9449000.0,6152529.0
124987,Israel,2022-07-27,9449000.0,6152654.0
124988,Israel,2022-07-28,9449000.0,6152797.0
124989,Israel,2022-07-29,9449000.0,6152822.0
124991,Israel,2022-07-31,9449000.0,6152956.0
124992,Israel,2022-08-01,9449000.0,6153032.0
124993,Israel,2022-08-02,9449000.0,6153151.0
124994,Israel,2022-08-03,9449000.0,6153222.0
124995,Israel,2022-08-04,9449000.0,6153355.0
124996,Israel,2022-08-05,9449000.0,6153378.0
124997,Israel,2022-08-06,9449000.0,6153380.0
124998,Israel,2022-08-07,9449000.0,6153477.0
124999,Israel,2022-08-08,9449000.0,6153569.0
125000,Israel,2022-08-09,9449000.0,6153659.0
125001,Israel,2022-08-10,9449000.0,6153719.0
125002,Israel,2022-08-11,9449000.0,6153820.0
125003,Israel,2022-08-12,9449000.0,6153832.0
125004,Israel,2022-08-13,9449000.0,6153834.0
125005,Israel,2022-08-14,9449000.0,6153909.0
125006,Israel,2022-08-15,9449000.0,6153989.0
125007,Israel,2022-08-16,9449000.0,6154073.0
125008,Israel,2022-08-17,9449000.0,6154129.0
125009,Israel,2022-08-18,9449000.0,6154222.0
125010,Israel,2022-08-19,9449000.0,6154289.0
125011,Israel,2022-08-20,9449000.0,6154290.0
125012,Israel,2022-08-21,9449000.0,6154375.0
125013,Israel,2022-08-22,9449000.0,6154449.0
125014,Israel,2022-08-23,9449000.0,6154555.0
125015,Israel,2022-08-24,9449000.0,6154635.0
125016,Israel,2022-08-25,9449000.0,6154710.0
125017,Israel,2022-08-26,9449000.0,6154725.0
125019,Israel,2022-08-28,9449000.0,6154805.0
125020,Israel,2022-08-29,9449000.0,6154873.0
125021,Israel,2022-08-30,9449000.0,6154986.0
125022,Israel,2022-08-31,9449000.0,6155075.0
125023,Israel,2022-09-01,9449000.0,6155159.0
125024,Israel,2022-09-02,9449000.0,6155179.0
125025,Israel,2022-09-03,9449000.0,6155179.0
125026,Israel,2022-09-04,9449000.0,6155312.0
125027,Israel,2022-09-05,9449000.0,6155389.0
125028,Israel,2022-09-06,9449000.0,6155493.0
125029,Israel,2022-09-07,9449000.0,6155556.0
125030,Israel,2022-09-08,9449000.0,6155657.0
125031,Israel,2022-09-09,9449000.0,6155678.0
125032,Israel,2022-09-10,9449000.0,6155678.0
125033,Israel,2022-09-11,9449000.0,6155795.0
125034,Israel,2022-09-12,9449000.0,6155867.0
125035,Israel,2022-09-13,9449000.0,6155980.0
125036,Israel,2022-09-14,9449000.0,6156044.0
125037,Israel,2022-09-15,9449000.0,6156121.0
125038,Israel,2022-09-16,9449000.0,6156173.0
125039,Israel,2022-09-17,9449000.0,6156173.0
125040,Israel,2022-09-18,9449000.0,6156239.0
125041,Israel,2022-09-19,9449000.0,6156313.0
125042,Israel,2022-09-20,9449000.0,6156407.0
125043,Israel,2022-09-21,9449000.0,6156461.0
125044,Israel,2022-09-22,9449000.0,6156517.0
125045,Israel,2022-09-23,9449000.0,6156528.0
125047,Israel,2022-09-25,9449000.0,6156548.0
125048,Israel,2022-09-26,9449000.0,6156553.0
125049,Israel,2022-09-27,9449000.0,6156553.0
125050,Israel,2022-09-28,9449000.0,6156589.0
125051,Israel,2022-09-29,9449000.0,6156650.0
125052,Israel,2022-09-30,9449000.0,6156662.0
125053,Israel,2022-10-01,9449000.0,6156663.0
125054,Israel,2022-10-02,9449000.0,6156714.0
125055,Israel,2022-10-03,9449000.0,6156743.0
125056,Israel,2022-10-04,9449000.0,6156754.0
125057,Israel,2022-10-05,9449000.0,6156754.0
125058,Israel,2022-10-06,9449000.0,6156797.0
125059,Israel,2022-10-07,9449000.0,6156800.0
125060,Israel,2022-10-08,9449000.0,6156801.0
125061,Israel,2022-10-09,9449000.0,6156823.0
125062,Israel,2022-10-10,9449000.0,6156825.0
125063,Israel,2022-10-11,9449000.0,6156857.0
125064,Israel,2022-10-12,9449000.0,6156881.0
125065,Israel,2022-10-13,9449000.0,6156897.0
125066,Israel,2022-10-14,9449000.0,6156904.0
125067,Israel,2022-10-15,9449000.0,6156905.0
125068,Israel,2022-10-16,9449000.0,6156918.0
125069,Israel,2022-10-17,9449000.0,6156919.0
125070,Israel,2022-10-18,9449000.0,6156950.0
125071,Israel,2022-10-19,9449000.0,6156975.0
125072,Israel,2022-10-20,9449000.0,6157019.0
125073,Israel,2022-10-21,9449000.0,6157026.0
125075,Israel,2022-10-23,9449000.0,6157059.0
125076,Israel,2022-10-24,9449000.0,6157075.0
125077,Israel,2022-10-25,9449000.0,6157109.0
125078,Israel,2022-10-26,9449000.0,6157134.0
125079,Israel,2022-10-27,9449000.0,6157161.0
125080,Israel,2022-10-28,9449000.0,6157210.0
125082,Israel,2022-10-30,9449000.0,6157233.0
125083,Israel,2022-10-31,9449000.0,6157249.0
125084,Israel,2022-11-01,9449000.0,6157250.0
125085,Israel,2022-11-02,9449000.0,6157263.0
125086,Israel,2022-11-03,9449000.0,6157281.0
125087,Israel,2022-11-04,9449000.0,6157287.0
125089,Israel,2022-11-06,9449000.0,6157320.0
125090,Israel,2022-11-07,9449000.0,6157331.0
125091,Israel,2022-11-08,9449000.0,6157357.0
125092,Israel,2022-11-09,9449000.0,6157377.0
125093,Israel,2022-11-10,9449000.0,6157394.0
125094,Israel,2022-11-11,9449000.0,6157411.0
125095,Israel,2022-11-12,9449000.0,6157411.0
125096,Israel,2022-11-13,9449000.0,6157442.0
125097,Israel,2022-11-14,9449000.0,6157459.0
125098,Israel,2022-11-15,9449000.0,6157484.0
125099,Israel,2022-11-16,9449000.0,6157511.0
125100,Israel,2022-11-17,9449000.0,6157544.0
125101,Israel,2022-11-18,9449000.0,6157548.0
125103,Israel,2022-11-20,9449000.0,6157568.0
125104,Israel,2022-11-21,9449000.0,6157581.0
125105,Israel,2022-11-22,9449000.0,6157594.0
125106,Israel,2022-11-23,9449000.0,6157614.0
125107,Israel,2022-11-24,9449000.0,6157630.0
125108,Israel,2022-11-25,9449000.0,6157678.0
125109,Israel,2022-11-26,9449000.0,6157680.0
125110,Israel,2022-11-27,9449000.0,6157695.0
125111,Israel,2022-11-28,9449000.0,6157718.0
125112,Israel,2022-11-29,9449000.0,6157749.0
125113,Israel,2022-11-30,9449000.0,6157774.0
125114,Israel,2022-12-01,9449000.0,6157792.0
125115,Israel,2022-12-02,9449000.0,6157799.0
125117,Israel,2022-12-04,9449000.0,6157826.0
125118,Israel,2022-12-05,9449000.0,6157843.0
125119,Israel,2022-12-06,9449000.0,6157869.0
125120,Israel,2022-12-07,9449000.0,6157886.0
125121,Israel,2022-12-08,9449000.0,6157917.0
125122,Israel,2022-12-09,9449000.0,6157918.0
125123,Israel,2022-12-10,9449000.0,6157918.0
125124,Israel,2022-12-11,9449000.0,6157940.0
125125,Israel,2022-12-12,9449000.0,6157954.0
125126,Israel,2022-12-13,9449000.0,6157998.0
125127,Israel,2022-12-14,9449000.0,6158014.0
125128,Israel,2022-12-15,9449000.0,6158033.0
125129,Israel,2022-12-16,9449000.0,6158037.0
125131,Israel,2022-12-18,9449000.0,6158055.0
125132,Israel,2022-12-19,9449000.0,6158069.0
125133,Israel,2022-12-20,9449000.0,6158086.0
125134,Israel,2022-12-21,9449000.0,6158100.0
125135,Israel,2022-12-22,9449000.0,6158110.0
125136,Israel,2022-12-23,9449000.0,6158110.0
125138,Israel,2022-12-25,9449000.0,6158127.0
125139,Israel,2022-12-26,9449000.0,6158133.0
125140,Israel,2022-12-27,9449000.0,6158157.0
125141,Israel,2022-12-28,9449000.0,6158175.0
125142,Israel,2022-12-29,9449000.0,6158198.0
125143,Israel,2022-12-30,9449000.0,6158203.0
125144,Israel,2022-12-31,9449000.0,6158204.0
125145,Israel,2023-01-01,9449000.0,6158227.0
125146,Israel,2023-01-02,9449000.0,6158235.0
125147,Israel,2023-01-03,9449000.0,6158252.0
125148,Israel,2023-01-04,9449000.0,6158263.0
125149,Israel,2023-01-05,9449000.0,6158282.0
125150,Israel,2023-01-06,9449000.0,6158283.0
125151,Israel,2023-01-07,9449000.0,6158283.0
125152,Israel,2023-01-08,9449000.0,6158316.0
125153,Israel,2023-01-09,9449000.0,6158336.0
125154,Israel,2023-01-10,9449000.0,6158363.0
125155,Israel,2023-01-11,9449000.0,6158380.0
125156,Israel,2023-01-12,9449000.0,6158400.0
125157,Israel,2023-01-13,9449000.0,6158402.0
125158,Israel,2023-01-14,9449000.0,6158402.0
125159,Israel,2023-01-15,9449000.0,6158419.0
125160,Israel,2023-01-16,9449000.0,6158434.0
125161,Israel,2023-01-17,9449000.0,6158448.0
125162,Israel,2023-01-18,9449000.0,6158456.0
125163,Israel,2023-01-19,9449000.0,6158471.0
125164,Israel,2023-01-20,9449000.0,6158473.0
125165,Israel,2023-01-21,9449000.0,6158474.0
125166,Israel,2023-01-22,9449000.0,6158477.0
125167,Israel,2023-01-23,9449000.0,6158482.0
125168,Israel,2023-01-24,9449000.0,6158503.0
125169,Israel,2023-01-25,9449000.0,6158508.0
125170,Israel,2023-01-26,9449000.0,6158523.0
125171,Israel,2023-01-27,9449000.0,6158532.0
125173,Israel,2023-01-29,9449000.0,6158540.0
125174,Israel,2023-01-30,9449000.0,6158557.0
125175,Israel,2023-01-31,9449000.0,6158580.0
125176,Israel,2023-02-01,9449000.0,6158591.0
125177,Israel,2023-02-02,9449000.0,6158622.0
125178,Israel,2023-02-03,9449000.0,6158623.0
125180,Israel,2023-02-05,9449000.0,6158631.0
125181,Israel,2023-02-06,9449000.0,6158644.0
125182,Israel,2023-02-07,9449000.0,6158666.0
125183,Israel,2023-02-08,9449000.0,6158680.0
125184,Israel,2023-02-09,9449000.0,6158714.0
125185,Israel,2023-02-10,9449000.0,6158717.0
125186,Israel,2023-02-11,9449000.0,6158718.0
125187,Israel,2023-02-12,9449000.0,6158737.0
125188,Israel,2023-02-13,9449000.0,6158757.0
125189,Israel,2023-02-14,9449000.0,6158765.0
125190,Israel,2023-02-15,9449000.0,6158782.0
125191,Israel,2023-02-16,9449000.0,6158806.0
125192,Israel,2023-02-17,9449000.0,6158808.0
125193,Israel,2023-02-18,9449000.0,6158809.0
125194,Israel,2023-02-19,9449000.0,6158822.0
125195,Israel,2023-02-20,9449000.0,6158832.0
125196,Israel,2023-02-21,9449000.0,6158851.0
125197,Israel,2023-02-22,9449000.0,6158860.0
125198,Israel,2023-02-23,9449000.0,6158883.0
125199,Israel,2023-02-24,9449000.0,6158889.0
125200,Israel,2023-02-25,9449000.0,6158889.0
125201,Israel,2023-02-26,9449000.0,6158909.0
125202,Israel,2023-02-27,9449000.0,6158935.0
125203,Israel,2023-02-28,9449000.0,6158956.0
125204,Israel,2023-03-01,9449000.0,6158971.0
125205,Israel,2023-03-02,9449000.0,6159007.0
125206,Israel,2023-03-03,9449000.0,6159010.0
125207,Israel,2023-03-04,9449000.0,6159012.0
125208,Israel,2023-03-05,9449000.0,6159040.0
125209,Israel,2023-03-06,9449000.0,6159065.0
125210,Israel,2023-03-07,9449000.0,6159071.0
125580,Italy,2021-01-04,59037472.0,9.0
125581,Italy,2021-01-05,59037472.0,11.0
125582,Italy,2021-01-06,59037472.0,13.0
125583,Italy,2021-01-07,59037472.0,15.0
125584,Italy,2021-01-08,59037472.0,15.0
125585,Italy,2021-01-09,59037472.0,15.0
125586,Italy,2021-01-10,59037472.0,15.0
125587,Italy,2021-01-11,59037472.0,18.0
125588,Italy,2021-01-12,59037472.0,18.0
125589,Italy,2021-01-13,59037472.0,18.0
125590,Italy,2021-01-14,59037472.0,18.0
125591,Italy,2021-01-15,59037472.0,18.0
125592,Italy,2021-01-16,59037472.0,18.0
125593,Italy,2021-01-17,59037472.0,3010.0
125594,Italy,2021-01-18,59037472.0,8111.0
125595,Italy,2021-01-19,59037472.0,9900.0
125596,Italy,2021-01-20,59037472.0,14504.0
125597,Italy,2021-01-21,59037472.0,34444.0
125598,Italy,2021-01-22,59037472.0,48629.0
125599,Italy,2021-01-23,59037472.0,81912.0
125600,Italy,2021-01-24,59037472.0,112661.0
125601,Italy,2021-01-25,59037472.0,177310.0
125602,Italy,2021-01-26,59037472.0,253732.0
125603,Italy,2021-01-27,59037472.0,318505.0
125604,Italy,2021-01-28,59037472.0,407680.0
125605,Italy,2021-01-29,59037472.0,501622.0
125606,Italy,2021-01-30,59037472.0,588088.0
125607,Italy,2021-01-31,59037472.0,645378.0
125608,Italy,2021-02-01,59037472.0,727170.0
125609,Italy,2021-02-02,59037472.0,809229.0
125610,Italy,2021-02-03,59037472.0,900257.0
125611,Italy,2021-02-04,59037472.0,995562.0
125612,Italy,2021-02-05,59037472.0,1085703.0
125613,Italy,2021-02-06,59037472.0,1149059.0
125614,Italy,2021-02-07,59037472.0,1181932.0
125615,Italy,2021-02-08,59037472.0,1222185.0
125616,Italy,2021-02-09,59037472.0,1254871.0
125617,Italy,2021-02-10,59037472.0,1283059.0
125618,Italy,2021-02-11,59037472.0,1302969.0
125619,Italy,2021-02-12,59037472.0,1318488.0
