,location,date,population,total_cases,total_deaths
201305,Panama,2021-03-26,4408582.0,352082.0,6065.0
201314,Panama,2021-04-04,4408582.0,355850.0,6126.0
201321,Panama,2021-04-11,4408582.0,358098.0,6156.0
201328,Panama,2021-04-18,4408582.0,360249.0,6185.0
201335,Panama,2021-04-25,4408582.0,362358.0,6200.0
201342,Panama,2021-05-02,4408582.0,364576.0,6232.0
201349,Panama,2021-05-09,4408582.0,366762.0,6258.0
201356,Panama,2021-05-16,4408582.0,370043.0,6292.0
201363,Panama,2021-05-23,4408582.0,373308.0,6321.0
201370,Panama,2021-05-30,4408582.0,376854.0,6365.0
201377,Panama,2021-06-06,4408582.0,381122.0,6389.0
201384,Panama,2021-06-13,4408582.0,386269.0,6427.0
201398,Panama,2021-06-27,4408582.0,398820.0,6505.0
201405,Panama,2021-07-04,4408582.0,406013.0,6560.0
201412,Panama,2021-07-11,4408582.0,413626.0,6614.0
201426,Panama,2021-07-25,4408582.0,427987.0,6743.0
201433,Panama,2021-08-01,4408582.0,434460.0,6808.0
201440,Panama,2021-08-08,4408582.0,440494.0,6885.0
201447,Panama,2021-08-15,4408582.0,446409.0,6939.0
201454,Panama,2021-08-22,4408582.0,451293.0,6998.0
201461,Panama,2021-08-29,4408582.0,455527.0,7039.0
201468,Panama,2021-09-05,4408582.0,459077.0,7073.0
201475,Panama,2021-09-12,4408582.0,461590.0,7122.0
201482,Panama,2021-09-19,4408582.0,463783.0,7169.0
201489,Panama,2021-09-26,4408582.0,465736.0,7197.0
201496,Panama,2021-10-03,4408582.0,467338.0,7230.0
201503,Panama,2021-10-10,4408582.0,468740.0,7260.0
201510,Panama,2021-10-17,4408582.0,469998.0,7288.0
201517,Panama,2021-10-24,4408582.0,471253.0,7306.0
201524,Panama,2021-10-31,4408582.0,472398.0,7315.0
201531,Panama,2021-11-07,4408582.0,473183.0,7322.0
201538,Panama,2021-11-14,4408582.0,474231.0,7341.0
201545,Panama,2021-11-21,4408582.0,475577.0,7350.0
201552,Panama,2021-11-28,4408582.0,477096.0,7360.0
201559,Panama,2021-12-05,4408582.0,478543.0,7371.0
201566,Panama,2021-12-12,4408582.0,480090.0,7382.0
201573,Panama,2021-12-19,4408582.0,482677.0,7398.0
201580,Panama,2021-12-26,4408582.0,486377.0,7409.0
201587,Panama,2022-01-02,4408582.0,495920.0,7428.0
201594,Panama,2022-01-09,4408582.0,517445.0,7453.0
201601,Panama,2022-01-16,4408582.0,558676.0,7500.0
201608,Panama,2022-01-23,4408582.0,626890.0,7574.0
201615,Panama,2022-01-30,4408582.0,685630.0,7680.0
201622,Panama,2022-02-06,4408582.0,721479.0,7813.0
201629,Panama,2022-02-13,4408582.0,739770.0,7926.0
201636,Panama,2022-02-20,4408582.0,749135.0,8000.0
201643,Panama,2022-02-27,4408582.0,754362.0,8063.0
201650,Panama,2022-03-06,4408582.0,757061.0,8106.0
201654,Panama,2022-03-10,4408582.0,758312.0,8122.0
201655,Panama,2022-03-11,4408582.0,758613.0,8125.0
201660,Panama,2022-03-16,4408582.0,759782.0,8140.0
201662,Panama,2022-03-18,4408582.0,760405.0,8146.0
201667,Panama,2022-03-23,4408582.0,761643.0,8159.0
201669,Panama,2022-03-25,4408582.0,762008.0,8159.0
201674,Panama,2022-03-30,4408582.0,763608.0,8167.0
201676,Panama,2022-04-01,4408582.0,764243.0,8168.0
201683,Panama,2022-04-08,4408582.0,765930.0,8172.0
201690,Panama,2022-04-15,4408582.0,767835.0,8178.0
201697,Panama,2022-04-22,4408582.0,769976.0,8180.0
201704,Panama,2022-04-29,4408582.0,773675.0,8183.0
201711,Panama,2022-05-06,4408582.0,780148.0,8189.0
201718,Panama,2022-05-13,4408582.0,796461.0,8199.0
201725,Panama,2022-05-20,4408582.0,817658.0,8211.0
201732,Panama,2022-05-27,4408582.0,839746.0,8236.0
201739,Panama,2022-06-03,4408582.0,861711.0,8255.0
201744,Panama,2022-06-08,4408582.0,875486.0,8276.0
201746,Panama,2022-06-10,4408582.0,882253.0,8284.0
201751,Panama,2022-06-15,4408582.0,892455.0,8307.0
201753,Panama,2022-06-17,4408582.0,896924.0,8314.0
201758,Panama,2022-06-22,4408582.0,904355.0,8325.0
201760,Panama,2022-06-24,4408582.0,908392.0,8332.0
201767,Panama,2022-07-01,4408582.0,919740.0,8359.0
201773,Panama,2022-07-07,4408582.0,927077.0,8379.0
201774,Panama,2022-07-08,4408582.0,928839.0,8384.0
201781,Panama,2022-07-15,4408582.0,932110.0,8384.0
201795,Panama,2022-07-29,4408582.0,948473.0,8412.0
201802,Panama,2022-08-05,4408582.0,954369.0,8425.0
201816,Panama,2022-08-19,4408582.0,966779.0,8444.0
201830,Panama,2022-09-02,4408582.0,978181.0,8470.0
201837,Panama,2022-09-09,4408582.0,981822.0,8480.0
201844,Panama,2022-09-16,4408582.0,984234.0,8487.0
201858,Panama,2022-09-30,4408582.0,986866.0,8497.0
201872,Panama,2022-10-14,4408582.0,988280.0,8505.0
201886,Panama,2022-10-28,4408582.0,989608.0,8506.0
201900,Panama,2022-11-11,4408582.0,991251.0,8509.0
201907,Panama,2022-11-18,4408582.0,992623.0,8515.0
201941,Panama,2022-12-22,4408582.0,1020961.0,8554.0
201953,Panama,2023-01-03,4408582.0,1025844.0,8575.0
201970,Panama,2023-01-20,4408582.0,1028272.0,8589.0
201977,Panama,2023-01-27,4408582.0,1029061.0,8594.0
201984,Panama,2023-02-03,4408582.0,1029701.0,8596.0
201991,Panama,2023-02-10,4408582.0,1030214.0,8599.0
202588,Papua New Guinea,2021-07-27,10142625.0,17655.0,192.0
202594,Papua New Guinea,2021-08-02,10142625.0,17775.0,192.0
202608,Papua New Guinea,2021-08-16,10142625.0,17832.0,192.0
202623,Papua New Guinea,2021-08-31,10142625.0,18091.0,192.0
202630,Papua New Guinea,2021-09-07,10142625.0,18276.0,194.0
202637,Papua New Guinea,2021-09-14,10142625.0,18542.0,204.0
202651,Papua New Guinea,2021-09-28,10142625.0,19703.0,227.0
202658,Papua New Guinea,2021-10-05,10142625.0,21365.0,234.0
202678,Papua New Guinea,2021-10-25,10142625.0,27895.0,335.0
202706,Papua New Guinea,2021-11-22,10142625.0,34472.0,529.0
202714,Papua New Guinea,2021-11-30,10142625.0,35179.0,546.0
202727,Papua New Guinea,2021-12-13,10142625.0,35937.0,586.0
202734,Papua New Guinea,2021-12-20,10142625.0,36006.0,589.0
202749,Papua New Guinea,2022-01-04,10142625.0,36193.0,590.0
202756,Papua New Guinea,2022-01-11,10142625.0,36415.0,595.0
202763,Papua New Guinea,2022-01-18,10142625.0,36446.0,596.0
202769,Papua New Guinea,2022-01-24,10142625.0,36548.0,597.0
202776,Papua New Guinea,2022-01-31,10142625.0,37145.0,597.0
202783,Papua New Guinea,2022-02-07,10142625.0,37732.0,597.0
202790,Papua New Guinea,2022-02-14,10142625.0,38671.0,610.0
202797,Papua New Guinea,2022-02-21,10142625.0,40104.0,636.0
202804,Papua New Guinea,2022-02-28,10142625.0,41290.0,638.0
202811,Papua New Guinea,2022-03-07,10142625.0,41654.0,639.0
202818,Papua New Guinea,2022-03-14,10142625.0,42219.0,639.0
202832,Papua New Guinea,2022-03-28,10142625.0,43279.0,640.0
202853,Papua New Guinea,2022-04-18,10142625.0,43663.0,649.0
202888,Papua New Guinea,2022-05-23,10142625.0,44403.0,651.0
202902,Papua New Guinea,2022-06-06,10142625.0,44638.0,651.0
202923,Papua New Guinea,2022-06-27,10142625.0,44709.0,662.0
202937,Papua New Guinea,2022-07-11,10142625.0,44752.0,662.0
202944,Papua New Guinea,2022-07-18,10142625.0,44761.0,662.0
202951,Papua New Guinea,2022-07-25,10142625.0,44772.0,662.0
202965,Papua New Guinea,2022-08-08,10142625.0,44800.0,663.0
202972,Papua New Guinea,2022-08-15,10142625.0,44820.0,663.0
202986,Papua New Guinea,2022-08-29,10142625.0,44878.0,664.0
203000,Papua New Guinea,2022-09-12,10142625.0,44915.0,664.0
203007,Papua New Guinea,2022-09-19,10142625.0,44937.0,664.0
203014,Papua New Guinea,2022-09-26,10142625.0,44981.0,664.0
203028,Papua New Guinea,2022-10-10,10142625.0,45143.0,668.0
203035,Papua New Guinea,2022-10-17,10142625.0,45264.0,668.0
203042,Papua New Guinea,2022-10-24,10142625.0,45365.0,668.0
203049,Papua New Guinea,2022-10-31,10142625.0,45498.0,668.0
203056,Papua New Guinea,2022-11-07,10142625.0,45638.0,668.0
203063,Papua New Guinea,2022-11-14,10142625.0,45819.0,668.0
203070,Papua New Guinea,2022-11-21,10142625.0,45943.0,668.0
203077,Papua New Guinea,2022-11-28,10142625.0,46101.0,668.0
203084,Papua New Guinea,2022-12-05,10142625.0,46290.0,668.0
203114,Papua New Guinea,2023-01-04,10142625.0,46716.0,669.0
203126,Papua New Guinea,2023-01-16,10142625.0,46740.0,670.0
203141,Papua New Guinea,2023-01-31,10142625.0,46755.0,670.0
203161,Papua New Guinea,2023-02-20,10142625.0,46792.0,670.0
203168,Papua New Guinea,2023-02-27,10142625.0,46824.0,670.0
203175,Papua New Guinea,2023-03-06,10142625.0,46825.0,670.0
203601,Paraguay,2021-03-02,6780745.0,159474.0,3181.0
203602,Paraguay,2021-03-03,6780745.0,160448.0,3198.0
203603,Paraguay,2021-03-04,6780745.0,161530.0,3218.0
203604,Paraguay,2021-03-05,6780745.0,162871.0,3239.0
203605,Paraguay,2021-03-06,6780745.0,164310.0,3256.0
203607,Paraguay,2021-03-08,6780745.0,166969.0,3294.0
203608,Paraguay,2021-03-09,6780745.0,168043.0,3318.0
203609,Paraguay,2021-03-10,6780745.0,169860.0,3343.0
203610,Paraguay,2021-03-11,6780745.0,171985.0,3360.0
203611,Paraguay,2021-03-12,6780745.0,174013.0,3387.0
203612,Paraguay,2021-03-13,6780745.0,175827.0,3411.0
203613,Paraguay,2021-03-14,6780745.0,177593.0,3436.0
203614,Paraguay,2021-03-15,6780745.0,179072.0,3456.0
203615,Paraguay,2021-03-16,6780745.0,180014.0,3476.0
203616,Paraguay,2021-03-17,6780745.0,181414.0,3517.0
203617,Paraguay,2021-03-18,6780745.0,183348.0,3554.0
203618,Paraguay,2021-03-19,6780745.0,185888.0,3588.0
203619,Paraguay,2021-03-20,6780745.0,188493.0,3620.0
203620,Paraguay,2021-03-21,6780745.0,190499.0,3662.0
203621,Paraguay,2021-03-22,6780745.0,192599.0,3695.0
203622,Paraguay,2021-03-23,6780745.0,194122.0,3730.0
203623,Paraguay,2021-03-24,6780745.0,196112.0,3769.0
203624,Paraguay,2021-03-25,6780745.0,198135.0,3818.0
203625,Paraguay,2021-03-26,6780745.0,200823.0,3869.0
203626,Paraguay,2021-03-27,6780745.0,202700.0,3910.0
203627,Paraguay,2021-03-28,6780745.0,204704.0,3958.0
203628,Paraguay,2021-03-29,6780745.0,206597.0,4003.0
203629,Paraguay,2021-03-30,6780745.0,208655.0,4063.0
203630,Paraguay,2021-03-31,6780745.0,210425.0,4113.0
203631,Paraguay,2021-04-01,6780745.0,212691.0,4161.0
203633,Paraguay,2021-04-03,6780745.0,216278.0,4250.0
203634,Paraguay,2021-04-04,6780745.0,217886.0,4294.0
203635,Paraguay,2021-04-05,6780745.0,219393.0,4344.0
203636,Paraguay,2021-04-06,6780745.0,221207.0,4399.0
203637,Paraguay,2021-04-07,6780745.0,222663.0,4463.0
203638,Paraguay,2021-04-08,6780745.0,224736.0,4522.0
203639,Paraguay,2021-04-09,6780745.0,227116.0,4584.0
203640,Paraguay,2021-04-10,6780745.0,229595.0,4644.0
203641,Paraguay,2021-04-11,6780745.0,232142.0,4698.0
203642,Paraguay,2021-04-12,6780745.0,233745.0,4749.0
203643,Paraguay,2021-04-13,6780745.0,235292.0,4827.0
